1, 2, WinRate, Win, Defeat
31, 45,49.5 ,1768, 1804
26, 42,37.33 ,3149, 5287
14, 39,35.95 ,5573, 9928
10, 13,38.03 ,1075, 1752
4, 40,51.51 ,733, 690
44, 64,40.55 ,4724, 6925
13, 16,38.04 ,786, 1280
2, 44,39.11 ,4498, 7004
14, 35,38.85 ,3096, 4874
8, 71,44.47 ,3735, 4663
15, 37,48.53 ,247, 262
45, 86,46.34 ,2447, 2834
1, 53,32.97 ,1649, 3353
13, 44,38.04 ,2272, 3700
27, 57,42.78 ,252, 337
21, 62,45.15 ,2725, 3311
2, 13,37.65 ,1107, 1833
1, 47,43.8 ,2449, 3142
16, 31,40.42 ,1892, 2789
10, 16,41.41 ,2002, 2832
19, 20,46.9 ,2110, 2389
8, 46,44.63 ,3252, 4035
6, 39,46.43 ,3773, 4354
32, 34,45.16 ,480, 583
10, 34,40.33 ,849, 1256
11, 51,44.32 ,3090, 3882
30, 37,42.02 ,558, 770
18, 107,43.97 ,2423, 3088
74, 87,40.92 ,5041, 7279
10, 20,45.62 ,1743, 2078
2, 76,40.9 ,1005, 1452
67, 88,42.18 ,1147, 1572
26, 30,36.49 ,1659, 2887
21, 86,39.18 ,7330, 11378
22, 23,35.91 ,1097, 1958
1, 81,40.74 ,836, 1216
39, 60,42.81 ,1796, 2399
22, 74,42.92 ,3391, 4510
3, 20,47.72 ,220, 241
8, 12,35.47 ,188, 342
2, 83,47.0 ,2028, 2287
67, 87,40.37 ,3609, 5331
10, 51,44.49 ,2606, 3251
12, 27,39.47 ,900, 1380
39, 85,43.64 ,1950, 2518
58, 67,37.33 ,632, 1061
4, 30,48.27 ,1593, 1707
74, 86,40.03 ,8254, 12364
26, 60,40.85 ,2715, 3932
54, 58,37.31 ,419, 704
26, 29,40.32 ,2956, 4376
25, 46,44.87 ,1549, 1903
59, 86,47.15 ,1421, 1593
42, 54,34.13 ,456, 880
11, 20,46.71 ,2127, 2427
5, 43,45.11 ,697, 848
17, 22,41.12 ,1290, 1847
18, 70,37.0 ,578, 984
54, 56,48.93 ,1483, 1548
38, 75,45.52 ,381, 456
70, 74,38.74 ,3040, 4807
33, 44,36.97 ,919, 1567
3, 29,46.47 ,658, 758
10, 36,43.71 ,1556, 2004
64, 67,40.55 ,3876, 5683
3, 13,41.78 ,480, 669
6, 62,47.64 ,1717, 1887
4, 54,48.61 ,1048, 1108
22, 73,40.24 ,769, 1142
21, 37,44.78 ,3314, 4087
21, 32,44.3 ,2233, 2808
31, 54,45.73 ,2955, 3507
18, 36,49.34 ,2585, 2654
46, 60,44.25 ,865, 1090
1, 25,39.33 ,5012, 7730
11, 32,40.92 ,1127, 1627
12, 45,46.48 ,779, 897
35, 36,41.94 ,739, 1023
4, 61,61.5 ,353, 221
27, 28,43.21 ,2216, 2912
34, 37,47.39 ,882, 979
70, 100,38.62 ,1477, 2347
51, 74,45.16 ,4925, 5980
36, 44,43.1 ,2910, 3842
30, 53,37.49 ,1122, 1871
2, 26,37.72 ,4758, 7856
25, 59,46.16 ,902, 1052
13, 22,41.63 ,968, 1357
11, 25,40.57 ,3068, 4494
5, 20,45.89 ,736, 868
5, 73,47.86 ,1699, 1851
25, 27,41.32 ,1802, 2559
9, 50,42.37 ,1397, 1900
6, 56,58.88 ,2828, 1975
2, 54,45.06 ,2491, 3037
27, 41,40.82 ,3665, 5313
5, 30,42.54 ,1026, 1386
14, 70,34.86 ,3054, 5706
19, 51,42.4 ,1674, 2274
67, 75,40.27 ,2362, 3504
23, 74,35.77 ,1627, 2922
19, 81,46.86 ,1472, 1669
38, 39,44.26 ,737, 928
14, 86,37.82 ,5690, 9355
27, 45,49.14 ,1256, 1300
6, 35,46.0 ,1627, 1910
5, 12,39.64 ,1405, 2139
21, 67,40.28 ,7795, 11557
58, 100,40.44 ,315, 464
53, 59,42.34 ,398, 542
63, 73,46.13 ,501, 585
9, 41,43.93 ,6956, 8877
27, 31,40.35 ,652, 964
44, 82,42.52 ,947, 1280
8, 15,47.34 ,774, 861
27, 48,45.33 ,1024, 1235
28, 100,42.81 ,1868, 2495
12, 17,36.87 ,1087, 1861
18, 56,52.17 ,2651, 2430
31, 52,46.43 ,827, 954
45, 72,42.76 ,331, 443
37, 42,43.57 ,1007, 1304
8, 53,38.06 ,2348, 3821
15, 56,52.31 ,226, 206
25, 87,40.99 ,2390, 3441
21, 39,36.82 ,4418, 7582
2, 52,44.61 ,749, 930
10, 59,41.21 ,607, 866
22, 93,38.95 ,3594, 5634
12, 74,40.8 ,2338, 3392
42, 44,34.07 ,1067, 2065
2, 74,43.04 ,6260, 8286
13, 26,34.5 ,2087, 3963
46, 48,48.97 ,759, 791
4, 31,50.82 ,1585, 1534
8, 44,35.71 ,918, 1653
6, 46,57.28 ,3212, 2396
14, 52,42.53 ,1389, 1877
20, 43,47.09 ,283, 318
69, 86,33.62 ,2360, 4659
5, 40,45.47 ,1880, 2255
20, 26,40.9 ,1085, 1568
31, 53,39.9 ,1138, 1714
23, 41,35.93 ,2388, 4258
3, 70,40.02 ,497, 745
29, 37,46.75 ,1085, 1236
45, 58,42.26 ,243, 332
8, 79,41.4 ,1288, 1823
19, 50,42.06 ,1595, 2197
32, 64,47.98 ,1294, 1403
1, 108,49.25 ,4313, 4444
17, 95,42.34 ,1095, 1491
12, 41,27.44 ,160, 423
19, 27,40.72 ,2433, 3542
1, 3,41.05 ,1733, 2489
28, 86,40.61 ,4498, 6578
16, 22,41.03 ,2036, 2926
38, 46,50.48 ,579, 568
11, 36,41.81 ,1314, 1829
26, 73,43.41 ,2411, 3143
33, 35,30.81 ,220, 494
4, 56,56.91 ,1066, 807
39, 70,35.51 ,1567, 2846
39, 64,40.39 ,3050, 4502
7, 20,47.02 ,1516, 1708
34, 40,43.64 ,813, 1050
11, 22,37.65 ,1624, 2689
3, 12,43.77 ,530, 681
46, 54,42.6 ,1459, 1966
9, 56,48.44 ,2654, 2825
27, 69,35.84 ,1079, 1932
2, 40,45.82 ,1467, 1735
21, 68,43.35 ,3144, 4109
12, 19,37.0 ,1463, 2491
18, 29,46.53 ,2325, 2672
16, 21,41.23 ,3045, 4341
44, 70,31.87 ,485, 1037
8, 76,43.99 ,2227, 2836
54, 59,45.84 ,699, 826
20, 54,44.21 ,1072, 1353
43, 62,46.71 ,263, 300
48, 54,41.25 ,318, 453
28, 44,41.51 ,5384, 7587
39, 52,38.96 ,443, 694
9, 37,46.55 ,1776, 2039
19, 33,40.4 ,587, 866
20, 56,56.31 ,1699, 1318
14, 34,40.99 ,3120, 4492
44, 46,37.45 ,2065, 3449
29, 68,45.0 ,1054, 1288
47, 51,51.34 ,1432, 1357
53, 84,42.75 ,2272, 3043
4, 62,45.43 ,487, 585
29, 35,40.41 ,843, 1243
9, 13,41.87 ,1688, 2344
29, 39,41.59 ,1842, 2587
54, 84,48.07 ,4842, 5230
21, 70,38.19 ,3154, 5104
30, 36,45.5 ,2080, 2491
36, 67,44.89 ,2453, 3011
26, 56,46.31 ,3719, 4311
26, 93,36.11 ,5736, 10149
19, 71,39.07 ,953, 1486
22, 64,41.65 ,3086, 4323
23, 51,41.65 ,1135, 1590
23, 48,40.42 ,734, 1082
38, 54,45.24 ,660, 799
42, 47,43.96 ,928, 1183
3, 37,46.98 ,179, 202
28, 33,38.88 ,292, 459
17, 48,45.62 ,1223, 1458
25, 84,46.77 ,5173, 5887
9, 58,37.01 ,389, 662
33, 34,37.75 ,279, 460
6, 23,43.49 ,2107, 2738
23, 54,37.44 ,1238, 2069
19, 72,37.44 ,653, 1091
20, 25,47.09 ,1609, 1808
11, 29,42.11 ,1892, 2601
22, 61,57.62 ,499, 367
30, 44,41.09 ,5281, 7572
6, 29,54.66 ,2755, 2285
15, 39,38.04 ,291, 474
28, 64,43.41 ,2827, 3685
60, 61,54.99 ,408, 334
50, 70,38.75 ,847, 1339
30, 47,45.11 ,1808, 2200
47, 53,38.1 ,469, 762
49, 56,47.38 ,516, 573
89, 107,40.76 ,194, 282
12, 47,44.22 ,601, 758
22, 28,42.0 ,3390, 4681
31, 41,40.57 ,5334, 7813
14, 15,42.5 ,816, 1104
26, 48,39.89 ,2000, 3014
30, 33,41.14 ,536, 767
37, 41,42.72 ,2776, 3722
26, 70,34.84 ,2724, 5094
44, 76,34.25 ,1383, 2655
3, 28,43.13 ,1010, 1332
4, 17,48.63 ,1239, 1309
17, 25,42.29 ,2494, 3403
10, 29,42.49 ,1678, 2271
5, 59,45.76 ,1009, 1196
3, 34,46.78 ,581, 661
41, 47,46.82 ,2786, 3164
23, 34,32.3 ,280, 587
34, 39,39.46 ,515, 790
8, 88,45.75 ,1773, 2102
18, 65,40.84 ,823, 1192
6, 87,47.55 ,3378, 3726
41, 56,48.83 ,3181, 3334
6, 57,53.09 ,619, 547
13, 90,34.0 ,323, 627
13, 67,37.69 ,1946, 3217
20, 28,47.99 ,1729, 1874
9, 28,44.59 ,3546, 4407
11, 42,37.83 ,2121, 3485
18, 52,46.48 ,1169, 1346
69, 87,35.3 ,1298, 2379
6, 28,50.22 ,3729, 3697
35, 37,38.89 ,718, 1128
28, 52,45.37 ,739, 890
12, 29,39.13 ,644, 1002
63, 67,40.25 ,902, 1339
11, 70,37.03 ,1690, 2874
18, 68,46.45 ,2607, 3005
1, 12,29.1 ,110, 268
47, 50,46.45 ,864, 996
39, 51,43.32 ,2679, 3505
7, 38,45.05 ,656, 800
20, 74,44.62 ,2998, 3721
43, 52,43.81 ,85, 109
44, 99,36.04 ,2234, 3965
47, 64,47.15 ,1606, 1800
55, 56,50.75 ,404, 392
35, 41,35.74 ,2214, 3980
39, 48,43.91 ,1474, 1883
20, 41,40.78 ,1904, 2765
42, 69,35.21 ,631, 1161
13, 38,47.26 ,336, 375
7, 47,45.59 ,1793, 2140
7, 66,46.14 ,269, 314
5, 65,39.21 ,618, 958
7, 61,56.57 ,977, 750
41, 46,43.22 ,2464, 3237
25, 79,40.57 ,574, 841
8, 86,44.8 ,10612, 13077
5, 15,44.58 ,502, 624
14, 74,41.06 ,11239, 16134
2, 3,46.32 ,1134, 1314
61, 67,56.5 ,1130, 870
32, 41,40.04 ,818, 1225
29, 71,43.13 ,866, 1142
2, 34,41.35 ,1413, 2004
5, 61,60.46 ,1124, 735
23, 50,39.27 ,823, 1273
49, 54,40.25 ,578, 858
29, 30,43.95 ,2068, 2637
12, 30,39.92 ,1324, 1993
10, 67,41.87 ,1772, 2460
5, 37,47.86 ,594, 647
15, 19,42.99 ,423, 561
42, 53,34.98 ,786, 1461
11, 39,37.39 ,1356, 2271
1, 54,29.16 ,328, 797
11, 23,33.59 ,780, 1542
3, 42,42.79 ,626, 837
36, 37,46.09 ,984, 1151
42, 46,41.57 ,993, 1396
36, 51,52.52 ,1687, 1525
42, 90,33.96 ,435, 846
26, 67,35.77 ,5752, 10327
29, 53,39.79 ,425, 643
28, 40,42.84 ,1329, 1773
38, 84,48.8 ,1224, 1284
46, 83,46.21 ,1220, 1420
21, 42,40.99 ,3678, 5296
19, 23,36.33 ,1497, 2623
57, 67,41.63 ,505, 708
18, 71,45.1 ,2521, 3069
10, 79,37.75 ,650, 1072
4, 27,49.41 ,1093, 1119
10, 85,43.7 ,1995, 2570
30, 85,43.77 ,1230, 1580
7, 74,40.6 ,5964, 8726
32, 98,47.67 ,492, 540
39, 42,37.74 ,1985, 3275
17, 27,40.24 ,2066, 3068
22, 65,36.75 ,423, 728
25, 71,40.45 ,1427, 2101
5, 86,41.81 ,3747, 5216
37, 67,44.37 ,3685, 4621
11, 55,39.11 ,589, 917
17, 32,42.12 ,951, 1307
68, 84,50.73 ,1845, 1792
44, 79,37.57 ,979, 1627
46, 51,47.67 ,1495, 1641
71, 75,41.45 ,856, 1209
19, 34,39.8 ,1461, 2210
9, 53,39.28 ,1240, 1917
10, 42,36.89 ,1178, 2015
86, 104,43.04 ,6986, 9246
42, 88,41.69 ,527, 737
63, 75,37.76 ,520, 857
50, 54,41.28 ,1321, 1879
40, 79,43.21 ,331, 435
1, 48,36.62 ,464, 803
22, 86,41.38 ,4909, 6954
36, 42,41.2 ,943, 1346
25, 62,41.8 ,1206, 1679
2, 67,40.33 ,3747, 5545
11, 87,39.48 ,3095, 4745
31, 62,46.34 ,1360, 1575
2, 27,42.4 ,2498, 3394
35, 51,41.69 ,1123, 1571
25, 53,37.76 ,1192, 1965
18, 37,47.08 ,2451, 2755
1, 50,36.91 ,2181, 3728
4, 12,49.7 ,571, 578
7, 45,47.37 ,1807, 2008
9, 43,46.56 ,669, 768
4, 42,46.36 ,656, 759
27, 59,48.35 ,746, 797
27, 54,42.56 ,2023, 2730
8, 43,44.83 ,1140, 1403
6, 70,40.82 ,558, 809
23, 33,35.38 ,300, 548
20, 63,45.34 ,603, 727
7, 39,38.46 ,3337, 5339
4, 44,45.31 ,1965, 2372
11, 73,36.43 ,459, 801
27, 29,44.76 ,1466, 1809
25, 38,47.22 ,970, 1084
19, 87,40.43 ,3206, 4724
19, 66,47.89 ,397, 432
37, 63,44.65 ,572, 709
18, 80,48.32 ,805, 861
6, 63,50.65 ,1098, 1070
42, 74,40.11 ,3483, 5201
12, 20,37.83 ,449, 738
42, 58,32.81 ,250, 512
20, 45,50.56 ,899, 879
25, 67,39.52 ,4448, 6808
81, 92,49.33 ,111, 114
16, 19,39.42 ,1806, 2776
45, 64,49.4 ,1677, 1718
2, 32,43.54 ,998, 1294
36, 64,46.26 ,1805, 2097
1, 97,37.2 ,5048, 8522
12, 50,40.31 ,701, 1038
3, 15,41.36 ,122, 173
30, 84,47.26 ,3052, 3406
7, 36,47.25 ,2166, 2418
45, 52,47.95 ,374, 406
14, 69,32.31 ,2271, 4758
44, 50,41.41 ,2755, 3898
20, 46,55.59 ,1457, 1164
14, 40,43.97 ,3350, 4269
38, 53,44.98 ,269, 329
40, 72,38.69 ,320, 507
14, 48,45.52 ,3076, 3682
5, 32,49.08 ,1580, 1639
14, 45,47.34 ,3534, 3931
3, 74,44.25 ,2142, 2699
36, 39,42.63 ,1446, 1946
25, 40,43.99 ,1580, 2012
4, 41,48.28 ,2211, 2369
23, 47,40.05 ,515, 771
20, 62,46.5 ,611, 703
11, 65,31.91 ,375, 800
28, 45,43.52 ,1304, 1692
62, 65,36.83 ,193, 331
27, 47,46.46 ,1273, 1467
27, 35,40.29 ,1104, 1636
16, 39,37.21 ,1808, 3051
9, 51,48.18 ,2495, 2684
54, 55,43.13 ,455, 600
30, 69,34.33 ,1395, 2668
106, 109,42.99 ,1500, 1989
23, 75,35.83 ,800, 1433
32, 50,46.6 ,739, 847
56, 93,44.44 ,1836, 2295
36, 54,45.19 ,1504, 1824
17, 50,38.83 ,1325, 2087
74, 75,40.97 ,2909, 4192
11, 17,36.35 ,181, 317
37, 44,44.33 ,2929, 3679
51, 56,56.56 ,2427, 1864
36, 84,50.98 ,3881, 3732
8, 38,46.86 ,1483, 1682
44, 61,52.64 ,1325, 1192
16, 94,33.5 ,405, 804
28, 32,48.04 ,1032, 1116
15, 36,46.57 ,156, 179
28, 30,44.23 ,3231, 4074
12, 23,36.55 ,622, 1080
18, 48,43.15 ,655, 863
9, 65,43.47 ,666, 866
41, 75,38.07 ,2748, 4470
11, 54,41.19 ,2807, 4007
8, 66,45.83 ,489, 578
16, 35,36.36 ,769, 1346
1, 43,39.73 ,778, 1180
18, 97,44.08 ,4924, 6246
44, 84,43.98 ,9308, 11857
37, 74,44.52 ,3190, 3976
50, 74,40.97 ,2841, 4093
38, 44,42.79 ,1048, 1401
26, 31,36.54 ,1474, 2560
37, 49,44.15 ,483, 611
17, 66,45.24 ,266, 322
50, 56,50.89 ,1490, 1438
5, 35,39.92 ,1618, 2435
51, 76,42.05 ,857, 1181
3, 23,40.6 ,592, 866
6, 50,50.11 ,2366, 2356
44, 97,43.03 ,11078, 14665
4, 34,51.9 ,629, 583
17, 37,44.17 ,1635, 2067
44, 83,43.19 ,3364, 4425
2, 63,42.23 ,647, 885
56, 58,42.12 ,430, 591
18, 59,48.38 ,1148, 1225
16, 71,40.93 ,828, 1195
16, 65,38.35 ,219, 352
12, 34,39.23 ,561, 869
3, 40,47.26 ,570, 636
20, 34,46.08 ,734, 859
9, 49,45.38 ,1228, 1478
5, 34,42.87 ,1630, 2172
6, 47,55.15 ,2344, 1906
44, 65,38.06 ,912, 1484
21, 54,42.97 ,5340, 7086
4, 39,44.33 ,1377, 1729
50, 67,42.34 ,2091, 2848
37, 85,44.73 ,586, 724
1, 69,31.8 ,2048, 4392
6, 41,42.7 ,1591, 2135
10, 41,38.4 ,2296, 3683
20, 68,47.81 ,447, 488
13, 51,42.84 ,1211, 1616
29, 67,41.86 ,2208, 3067
19, 109,46.09 ,2796, 3270
26, 32,39.49 ,1874, 2872
69, 70,30.77 ,597, 1343
14, 95,41.6 ,2742, 3850
18, 84,50.85 ,8250, 7973
37, 51,47.82 ,1360, 1484
48, 98,46.24 ,694, 807
12, 15,36.81 ,106, 182
11, 64,40.89 ,3299, 4769
8, 100,47.14 ,4997, 5603
9, 40,43.87 ,1478, 1891
16, 45,47.19 ,1117, 1250
47, 54,44.85 ,1285, 1580
34, 48,43.21 ,585, 769
26, 33,36.41 ,766, 1338
37, 39,42.81 ,1834, 2450
12, 83,41.06 ,790, 1134
50, 86,41.18 ,1582, 2260
10, 84,45.08 ,5633, 6863
2, 47,45.43 ,1134, 1362
19, 91,42.85 ,1342, 1790
19, 58,40.2 ,652, 970
16, 41,39.32 ,2887, 4456
13, 54,39.91 ,1298, 1954
32, 47,48.16 ,563, 606
14, 33,38.56 ,1014, 1616
48, 57,45.7 ,202, 240
31, 55,42.44 ,620, 841
19, 69,35.39 ,1533, 2799
47, 66,52.38 ,154, 140
28, 50,43.7 ,1555, 2003
52, 55,44.88 ,127, 156
26, 40,40.49 ,2367, 3479
26, 37,41.43 ,1000, 1414
40, 84,50.06 ,3279, 3271
20, 51,53.03 ,1390, 1231
26, 61,53.24 ,1315, 1155
18, 41,36.84 ,1032, 1769
1, 64,40.88 ,4389, 6346
18, 60,49.53 ,2365, 2410
10, 54,38.86 ,1229, 1934
20, 91,51.9 ,437, 405
3, 32,45.93 ,480, 565
23, 32,39.8 ,523, 791
87, 98,43.68 ,1508, 1944
8, 33,43.94 ,1331, 1698
3, 46,45.91 ,708, 834
25, 56,49.69 ,2459, 2490
48, 53,42.03 ,617, 851
32, 40,45.27 ,680, 822
26, 63,37.37 ,1524, 2554
4, 13,44.23 ,632, 797
9, 47,47.64 ,1997, 2195
63, 96,39.23 ,233, 361
70, 90,31.46 ,380, 828
7, 52,42.97 ,739, 981
22, 50,43.6 ,1610, 2083
45, 48,49.97 ,849, 850
37, 48,50.35 ,797, 786
48, 56,51.94 ,845, 782
7, 87,39.33 ,2514, 3878
62, 67,42.34 ,2001, 2725
36, 83,52.81 ,1530, 1367
4, 33,48.92 ,203, 212
5, 45,50.64 ,2055, 2003
28, 41,41.27 ,4144, 5898
35, 84,48.03 ,3190, 3452
19, 48,44.95 ,1648, 2018
51, 61,60.32 ,687, 452
2, 77,52.72 ,194, 174
27, 34,42.46 ,1113, 1508
37, 53,40.48 ,646, 950
29, 56,54.46 ,1479, 1237
35, 68,39.09 ,718, 1119
10, 46,38.67 ,916, 1453
2, 4,39.8 ,326, 493
35, 70,33.55 ,663, 1313
74, 88,41.47 ,1427, 2014
52, 63,42.77 ,216, 289
71, 74,41.28 ,3114, 4430
18, 54,36.51 ,567, 986
16, 28,43.38 ,367, 479
94, 97,34.97 ,456, 848
28, 42,41.06 ,1217, 1747
7, 100,41.75 ,1083, 1511
21, 71,40.19 ,2900, 4316
12, 35,34.64 ,467, 881
5, 93,41.5 ,4144, 5841
46, 93,38.49 ,1716, 2742
45, 67,47.62 ,2710, 2981
26, 54,39.47 ,4179, 6409
55, 71,45.86 ,664, 784
81, 85,51.25 ,860, 818
12, 84,42.46 ,1931, 2617
32, 49,42.75 ,292, 391
15, 53,39.38 ,126, 194
25, 81,46.82 ,1663, 1889
29, 84,50.14 ,3328, 3310
45, 61,56.54 ,337, 259
39, 57,42.31 ,440, 600
2, 45,48.06 ,1689, 1825
39, 67,37.73 ,4355, 7188
8, 58,39.3 ,893, 1379
28, 56,50.18 ,2455, 2437
1, 56,44.42 ,2454, 3071
26, 62,39.26 ,2120, 3280
44, 81,41.27 ,972, 1383
8, 56,50.84 ,3465, 3351
54, 75,41.09 ,1428, 2047
1, 51,42.87 ,3782, 5041
61, 62,56.94 ,402, 304
3, 51,48.04 ,857, 927
4, 43,50.12 ,214, 213
75, 86,38.64 ,1666, 2646
67, 86,38.52 ,6172, 9849
71, 76,38.25 ,550, 888
1, 68,39.83 ,2346, 3544
33, 37,45.48 ,327, 392
40, 71,44.77 ,904, 1115
7, 33,38.25 ,482, 778
2, 61,58.47 ,884, 628
31, 61,60.17 ,1077, 713
5, 23,38.73 ,1892, 2993
52, 74,43.27 ,772, 1012
11, 60,43.71 ,1841, 2371
30, 43,42.59 ,606, 817
36, 40,47.36 ,907, 1008
11, 35,35.47 ,748, 1361
38, 59,53.35 ,231, 202
67, 83,43.85 ,2754, 3527
34, 100,43.35 ,1135, 1483
1, 70,29.32 ,402, 969
9, 93,40.73 ,4160, 6054
7, 34,37.79 ,1333, 2194
58, 109,41.87 ,327, 454
15, 69,29.45 ,96, 230
56, 60,53.55 ,1426, 1237
64, 95,45.09 ,1273, 1550
15, 31,44.2 ,385, 486
4, 16,45.16 ,331, 402
13, 63,36.03 ,365, 648
20, 29,52.24 ,1166, 1066
48, 62,47.69 ,693, 760
75, 84,48.04 ,2672, 2890
39, 46,38.82 ,653, 1029
33, 39,38.12 ,565, 917
18, 69,37.92 ,1932, 3163
54, 69,37.09 ,1064, 1805
27, 51,46.55 ,1741, 1999
45, 51,53.57 ,1630, 1413
6, 55,51.58 ,703, 660
15, 18,47.58 ,502, 553
32, 74,42.85 ,1955, 2607
16, 33,40.3 ,241, 357
10, 60,43.36 ,1653, 2159
30, 83,45.96 ,1404, 1651
54, 74,43.85 ,5021, 6430
26, 35,34.15 ,2096, 4041
79, 81,43.44 ,278, 362
84, 95,50.45 ,2498, 2453
14, 84,44.65 ,8147, 10101
18, 91,51.84 ,2814, 2614
51, 64,47.47 ,2504, 2771
54, 86,41.75 ,4169, 5816
7, 28,42.32 ,2136, 2911
2, 64,43.14 ,3038, 4005
70, 97,36.55 ,1402, 2434
30, 54,42.76 ,2819, 3773
33, 54,41.93 ,556, 770
9, 86,41.1 ,3039, 4356
21, 93,39.18 ,6772, 10514
25, 36,43.6 ,1707, 2208
39, 43,44.57 ,320, 398
11, 86,38.84 ,5195, 8179
28, 53,39.39 ,726, 1117
3, 53,41.21 ,441, 629
7, 37,43.86 ,1650, 2112
18, 42,40.13 ,951, 1419
48, 52,44.73 ,314, 388
20, 42,42.59 ,765, 1031
46, 53,38.56 ,649, 1034
13, 42,36.48 ,773, 1346
6, 43,52.65 ,724, 651
49, 75,41.6 ,500, 702
14, 93,35.56 ,6674, 12095
60, 74,45.86 ,3035, 3583
52, 97,41.58 ,617, 867
74, 93,39.73 ,6472, 9820
64, 70,39.57 ,1520, 2321
25, 33,41.29 ,533, 758
30, 42,41.36 ,2063, 2925
11, 40,42.44 ,2042, 2770
33, 49,36.34 ,121, 212
18, 51,48.42 ,3719, 3961
17, 97,38.48 ,1923, 3074
29, 38,40.0 ,30, 45
23, 64,38.09 ,1541, 2505
13, 39,38.26 ,888, 1433
6, 48,56.71 ,1103, 842
10, 53,35.25 ,1219, 2239
54, 66,46.01 ,265, 311
67, 73,43.13 ,914, 1205
14, 59,45.4 ,2035, 2447
9, 15,45.02 ,479, 585
27, 37,43.78 ,398, 511
21, 74,41.26 ,8325, 11852
72, 78,34.44 ,62, 118
20, 70,34.88 ,558, 1042
9, 38,51.35 ,1005, 952
42, 102,43.91 ,508, 649
14, 50,40.3 ,2869, 4250
39, 84,43.94 ,6112, 7799
8, 87,45.16 ,5797, 7040
38, 83,49.44 ,572, 585
31, 74,42.27 ,5772, 7884
10, 97,37.26 ,1995, 3359
20, 59,59.01 ,635, 441
37, 43,47.89 ,340, 370
46, 70,37.84 ,787, 1293
21, 64,43.26 ,5483, 7191
13, 36,44.98 ,668, 817
2, 56,51.58 ,2497, 2344
26, 55,38.33 ,749, 1205
40, 43,45.19 ,343, 416
33, 36,43.47 ,263, 342
84, 89,46.32 ,535, 620
41, 97,38.94 ,5077, 7960
62, 78,42.9 ,148, 197
6, 69,43.57 ,1907, 2470
46, 64,45.65 ,1819, 2166
41, 57,43.54 ,617, 800
67, 97,38.81 ,3196, 5038
6, 59,57.8 ,1348, 984
15, 30,43.16 ,410, 540
36, 50,43.82 ,926, 1187
7, 73,43.35 ,1433, 1873
32, 39,42.01 ,1123, 1550
28, 37,44.97 ,1651, 2020
17, 72,36.8 ,417, 716
32, 107,44.16 ,684, 865
29, 64,44.58 ,1819, 2261
17, 64,42.58 ,2804, 3781
34, 83,44.13 ,977, 1237
87, 90,35.06 ,270, 500
13, 30,40.14 ,1448, 2159
16, 23,35.25 ,705, 1295
34, 90,31.32 ,285, 625
31, 86,41.14 ,3306, 4729
26, 72,30.27 ,698, 1608
22, 95,44.13 ,1484, 1879
26, 75,36.42 ,1777, 3102
18, 64,44.84 ,4095, 5038
28, 83,46.97 ,1924, 2172
16, 58,37.94 ,305, 499
42, 76,37.13 ,554, 938
34, 74,45.04 ,940, 1147
7, 65,38.46 ,618, 989
6, 103,49.47 ,749, 765
8, 73,47.75 ,2393, 2618
22, 81,48.31 ,1604, 1716
27, 70,39.58 ,1921, 2932
19, 70,37.7 ,1901, 3142
43, 60,45.96 ,239, 281
93, 105,36.16 ,1944, 3432
11, 71,39.66 ,2083, 3169
39, 91,40.78 ,968, 1406
30, 61,55.89 ,973, 768
26, 91,39.87 ,852, 1285
43, 48,45.76 ,232, 275
34, 50,41.39 ,750, 1062
2, 59,47.97 ,864, 937
12, 13,36.95 ,559, 954
56, 68,50.86 ,1417, 1369
31, 49,42.2 ,839, 1149
37, 81,48.68 ,681, 718
14, 43,39.84 ,963, 1454
18, 33,42.73 ,894, 1198
27, 86,40.59 ,2121, 3105
48, 59,52.56 ,452, 408
23, 30,38.94 ,1802, 2826
10, 44,36.1 ,2102, 3721
65, 93,34.75 ,564, 1059
11, 45,40.89 ,1043, 1508
18, 43,46.03 ,777, 911
41, 45,47.45 ,3058, 3386
50, 51,47.08 ,1232, 1385
39, 49,39.13 ,693, 1078
27, 38,45.04 ,631, 770
30, 34,40.32 ,1457, 2157
41, 69,34.63 ,2210, 4172
74, 81,46.6 ,2364, 2709
4, 67,48.67 ,1832, 1932
86, 95,42.43 ,2022, 2743
27, 32,44.73 ,857, 1059
29, 32,47.22 ,568, 635
1, 91,37.16 ,1066, 1803
41, 49,41.31 ,1208, 1716
34, 68,43.5 ,823, 1069
54, 83,46.82 ,1787, 2030
50, 72,34.64 ,239, 451
6, 67,44.49 ,727, 907
8, 107,43.34 ,3481, 4550
11, 74,41.58 ,2045, 2873
19, 63,40.98 ,1179, 1698
25, 54,43.01 ,3004, 3980
51, 63,44.51 ,810, 1010
28, 47,43.18 ,1064, 1400
29, 51,48.87 ,974, 1019
9, 75,41.73 ,1460, 2039
25, 48,41.89 ,1333, 1849
36, 46,47.27 ,719, 802
13, 53,37.8 ,494, 813
61, 64,56.94 ,886, 670
20, 30,43.89 ,726, 928
6, 66,56.07 ,471, 369
25, 83,45.44 ,1814, 2178
38, 41,47.01 ,1219, 1374
41, 83,44.44 ,3308, 4135
23, 45,42.32 ,664, 905
52, 93,40.01 ,829, 1243
32, 44,39.85 ,838, 1265
27, 62,43.27 ,954, 1251
46, 67,43.4 ,2253, 2938
23, 60,40.7 ,602, 877
8, 75,42.82 ,3528, 4712
15, 23,38.85 ,155, 244
