1, 2, WinRate, Win, Defeat
60, 68,53.02 ,2161, 1915
32, 46,54.69 ,1464, 1213
17, 38,52.57 ,1707, 1540
10, 34,48.43 ,2056, 2189
21, 38,52.12 ,2772, 2546
6, 60,59.63 ,5294, 3584
51, 53,51.83 ,2465, 2291
34, 42,48.72 ,2169, 2283
39, 62,48.46 ,3475, 3696
21, 63,48.34 ,3666, 3918
6, 36,63.53 ,6230, 3577
10, 26,44.61 ,11334, 14073
21, 46,49.38 ,5717, 5861
8, 12,41.76 ,441, 615
19, 62,49.84 ,2692, 2709
22, 52,49.56 ,1227, 1249
11, 62,47.35 ,3856, 4287
19, 54,48.23 ,7067, 7587
13, 74,46.04 ,3496, 4098
30, 33,48.12 ,1230, 1326
1, 10,43.3 ,3979, 5210
22, 56,61.26 ,5177, 3274
26, 59,52.01 ,3680, 3396
7, 62,49.37 ,2234, 2291
25, 64,50.25 ,5907, 5848
25, 54,49.71 ,6699, 6777
6, 75,56.37 ,5405, 4183
11, 64,48.4 ,7798, 8315
28, 36,52.28 ,2021, 1845
19, 45,56.35 ,5714, 4426
52, 69,46.48 ,897, 1033
27, 32,52.22 ,2085, 1908
17, 40,50.53 ,4218, 4129
7, 25,47.3 ,5993, 6676
4, 16,52.82 ,797, 712
75, 95,51.1 ,1828, 1749
3, 4,58.47 ,1387, 985
9, 12,49.48 ,3632, 3708
23, 71,44.55 ,1804, 2245
36, 64,53.47 ,4202, 3657
41, 104,49.79 ,15463, 15591
8, 107,51.85 ,8494, 7889
9, 23,48.5 ,5256, 5581
29, 84,57.1 ,7559, 5679
54, 61,62.16 ,1465, 892
45, 46,54.6 ,1283, 1067
1, 8,38.22 ,1312, 2121
6, 16,56.68 ,5645, 4314
18, 90,47.26 ,2739, 3057
2, 53,45.48 ,1798, 2155
11, 63,45.12 ,2382, 2897
74, 84,55.98 ,25907, 20373
1, 29,46.88 ,5651, 6404
26, 96,42.24 ,4406, 6026
14, 78,44.89 ,1524, 1871
7, 59,55.13 ,2391, 1946
11, 39,45.03 ,3299, 4028
34, 60,55.06 ,1823, 1488
5, 35,49.48 ,4115, 4201
43, 71,50.07 ,767, 765
76, 84,50.69 ,4346, 4227
12, 62,47.9 ,1326, 1442
35, 45,50.42 ,1380, 1357
41, 59,53.16 ,3142, 2768
25, 27,49.71 ,4389, 4441
27, 45,56.1 ,2943, 2303
10, 15,51.54 ,734, 690
67, 69,42.62 ,4533, 6103
2, 42,47.51 ,3212, 3549
20, 27,52.0 ,1159, 1070
22, 40,54.3 ,4968, 4182
1, 50,43.39 ,5014, 6542
19, 47,54.03 ,4399, 3743
16, 36,51.75 ,1552, 1447
17, 70,45.91 ,3388, 3992
7, 50,48.9 ,3273, 3420
6, 83,61.93 ,8638, 5309
30, 32,53.83 ,3333, 2859
11, 35,43.77 ,1883, 2419
25, 32,54.39 ,3386, 2839
12, 40,51.16 ,1849, 1765
11, 72,41.63 ,1173, 1645
1, 47,51.6 ,5710, 5355
10, 50,46.24 ,3588, 4171
20, 25,54.39 ,3670, 3078
27, 42,47.99 ,3401, 3686
35, 78,45.55 ,384, 459
92, 106,50.52 ,340, 333
16, 48,51.7 ,1915, 1789
29, 64,51.8 ,4193, 3902
52, 85,55.75 ,1314, 1043
4, 36,58.02 ,1179, 853
5, 51,55.04 ,7173, 5860
27, 30,50.37 ,1820, 1793
44, 56,52.74 ,6056, 5426
4, 17,56.14 ,2921, 2282
2, 55,44.9 ,264, 324
41, 48,50.41 ,1969, 1937
6, 25,56.16 ,10384, 8107
2, 27,50.81 ,6068, 5874
13, 50,45.11 ,1379, 1678
4, 6,64.52 ,4653, 2559
10, 31,49.09 ,7243, 7513
36, 63,50.72 ,1129, 1097
59, 76,41.18 ,154, 220
49, 67,48.86 ,2416, 2529
29, 73,53.61 ,1665, 1441
55, 56,59.73 ,967, 652
5, 40,53.55 ,4543, 3940
23, 25,45.06 ,3612, 4404
45, 90,49.54 ,864, 880
1, 35,41.61 ,3989, 5598
5, 36,55.45 ,5470, 4395
41, 45,54.35 ,7101, 5965
7, 60,52.53 ,3452, 3119
17, 20,52.79 ,3559, 3183
10, 71,47.14 ,4153, 4656
14, 56,56.33 ,12890, 9994
8, 32,51.59 ,2427, 2277
29, 45,54.52 ,2147, 1791
19, 32,50.34 ,3343, 3298
2, 44,47.44 ,10933, 12113
25, 29,51.02 ,4682, 4494
16, 39,45.99 ,4443, 5218
33, 54,48.57 ,1190, 1260
95, 101,52.25 ,1950, 1782
3, 42,49.6 ,1417, 1440
27, 39,48.34 ,5888, 6292
8, 15,54.62 ,1815, 1508
10, 69,40.19 ,3334, 4961
31, 62,53.18 ,3157, 2780
31, 89,47.59 ,701, 772
8, 52,54.11 ,3875, 3286
10, 73,45.2 ,1413, 1713
19, 50,48.0 ,3607, 3907
21, 64,51.09 ,12825, 12280
11, 67,44.73 ,9800, 12108
20, 23,50.8 ,2160, 2092
41, 101,49.35 ,8957, 9192
18, 41,45.39 ,2550, 3068
28, 46,51.53 ,4319, 4062
7, 42,47.62 ,4187, 4606
44, 48,50.44 ,1649, 1620
27, 46,50.16 ,3116, 3096
41, 70,40.67 ,1255, 1831
25, 35,44.19 ,2607, 3292
31, 35,45.74 ,2827, 3353
30, 60,53.18 ,4527, 3986
38, 52,53.52 ,449, 390
41, 60,50.43 ,5877, 5777
9, 41,51.36 ,16055, 15205
7, 46,50.38 ,4377, 4311
14, 68,49.87 ,7223, 7262
29, 46,52.62 ,2417, 2176
18, 44,44.65 ,2721, 3373
10, 70,43.57 ,2114, 2738
30, 51,52.96 ,6266, 5566
9, 74,50.46 ,15706, 15422
43, 63,49.03 ,330, 343
9, 35,49.0 ,3692, 3843
22, 63,51.52 ,2656, 2499
20, 44,46.84 ,4791, 5437
2, 19,47.94 ,6494, 7052
44, 84,51.75 ,22026, 20540
9, 66,52.22 ,600, 549
18, 28,52.89 ,8499, 7569
41, 51,50.68 ,9137, 8892
9, 60,56.19 ,5532, 4313
32, 53,49.86 ,1263, 1270
21, 70,46.24 ,7688, 8939
41, 50,47.58 ,5454, 6008
55, 63,44.35 ,220, 276
55, 72,41.37 ,199, 282
10, 30,48.53 ,7486, 7939
40, 48,54.07 ,1953, 1659
1, 71,44.27 ,5757, 7248
26, 29,47.36 ,6791, 7548
17, 53,42.65 ,2330, 3133
4, 28,50.92 ,855, 824
74, 96,47.13 ,5373, 6027
6, 62,57.06 ,4184, 3149
4, 22,61.35 ,4756, 2996
23, 28,48.15 ,2518, 2712
9, 63,49.51 ,2405, 2453
19, 28,48.78 ,6359, 6677
67, 74,49.22 ,16842, 17378
9, 26,48.53 ,11776, 12488
1, 75,43.51 ,5801, 7533
61, 62,63.56 ,914, 524
13, 22,47.89 ,2161, 2351
1, 39,43.4 ,10918, 14238
9, 28,52.75 ,8567, 7673
6, 47,64.03 ,5682, 3192
2, 25,50.67 ,8734, 8504
41, 68,49.94 ,7822, 7841
4, 106,54.07 ,2645, 2247
29, 80,54.17 ,837, 708
14, 63,46.74 ,5359, 6106
39, 95,48.9 ,3167, 3309
3, 10,50.89 ,2933, 2830
39, 66,51.15 ,668, 638
18, 50,51.48 ,4984, 4698
29, 81,54.66 ,1049, 870
13, 45,54.06 ,1406, 1195
28, 58,43.61 ,989, 1279
4, 32,60.49 ,1194, 780
6, 12,49.84 ,632, 636
8, 59,57.22 ,4513, 3374
39, 56,55.55 ,3741, 2994
44, 73,47.65 ,3279, 3603
14, 73,50.25 ,6370, 6307
50, 81,54.31 ,1619, 1362
1, 49,44.27 ,2495, 3141
25, 47,52.31 ,3403, 3102
26, 74,45.46 ,20647, 24773
42, 45,53.96 ,2689, 2294
2, 39,47.48 ,7424, 8211
32, 88,53.6 ,693, 600
10, 87,48.55 ,6643, 7040
47, 98,53.21 ,1278, 1124
31, 67,49.97 ,9792, 9805
10, 32,53.08 ,2286, 2021
75, 91,49.01 ,920, 957
21, 76,43.12 ,3103, 4094
1, 34,45.99 ,3989, 4685
14, 64,50.82 ,12032, 11646
22, 54,50.32 ,6213, 6134
39, 49,46.97 ,1672, 1888
19, 37,51.5 ,4721, 4446
5, 29,53.66 ,5706, 4927
4, 9,59.05 ,4081, 2830
6, 13,56.42 ,4182, 3230
53, 64,47.17 ,2581, 2891
17, 39,45.17 ,2590, 3144
8, 69,45.66 ,7175, 8539
1, 25,46.57 ,11644, 13358
25, 34,49.79 ,2753, 2776
4, 33,56.19 ,472, 368
4, 19,55.36 ,4530, 3653
39, 48,52.03 ,3452, 3183
6, 64,58.72 ,9349, 6572
62, 70,45.1 ,1670, 2033
14, 32,50.65 ,6187, 6029
13, 31,46.85 ,3558, 4036
18, 55,53.14 ,2470, 2178
16, 68,50.22 ,2580, 2557
14, 54,47.13 ,11794, 13233
14, 48,54.07 ,7658, 6505
26, 38,48.95 ,2630, 2743
46, 59,44.46 ,245, 306
25, 82,54.85 ,1356, 1116
26, 46,47.19 ,6129, 6860
58, 75,41.08 ,336, 482
9, 40,53.56 ,3680, 3191
30, 67,48.65 ,9963, 10514
19, 70,44.18 ,4471, 5650
44, 69,40.58 ,5213, 7634
31, 51,53.1 ,6148, 5431
4, 20,60.06 ,2113, 1405
85, 86,51.51 ,5366, 5051
11, 48,49.69 ,3341, 3383
8, 46,52.24 ,7911, 7232
9, 31,53.45 ,7672, 6681
7, 20,54.15 ,3540, 2997
26, 86,41.77 ,9820, 13690
34, 37,54.7 ,1989, 1647
20, 30,51.99 ,1736, 1603
26, 73,49.89 ,5330, 5354
26, 52,47.81 ,2627, 2868
1, 86,43.48 ,15267, 19842
21, 35,44.76 ,4693, 5791
25, 70,45.59 ,4320, 5156
3, 46,53.76 ,1665, 1432
17, 69,41.98 ,2896, 4002
41, 69,41.47 ,5181, 7312
35, 54,46.07 ,2593, 3036
31, 61,67.01 ,2468, 1215
32, 37,56.8 ,1775, 1350
46, 50,49.28 ,2045, 2105
29, 47,53.99 ,1476, 1258
42, 46,48.81 ,2346, 2460
65, 74,42.66 ,1772, 2382
9, 54,51.11 ,7806, 7468
5, 54,50.91 ,7123, 6869
70, 87,46.66 ,3484, 3982
27, 34,50.19 ,2585, 2565
30, 34,48.31 ,3395, 3633
17, 31,49.75 ,7061, 7132
68, 74,50.6 ,7549, 7371
4, 46,56.53 ,1696, 1304
19, 23,43.17 ,3572, 4702
3, 67,50.13 ,3346, 3329
3, 56,56.97 ,2224, 1680
15, 21,48.62 ,1377, 1455
8, 49,52.22 ,3969, 3632
86, 93,45.58 ,12260, 14640
41, 81,51.02 ,2257, 2167
48, 69,46.7 ,1527, 1743
30, 56,57.55 ,6521, 4810
27, 40,53.72 ,2970, 2559
26, 64,44.38 ,3883, 4866
53, 54,42.24 ,2371, 3242
42, 51,49.82 ,2973, 2994
16, 40,49.93 ,1858, 1863
10, 35,44.1 ,2234, 2832
30, 40,53.2 ,4112, 3618
21, 74,49.01 ,19462, 20252
54, 64,51.76 ,5880, 5480
5, 46,53.44 ,5112, 4453
30, 72,43.96 ,1284, 1637
19, 93,45.05 ,9647, 11767
22, 35,46.15 ,2653, 3096
9, 78,52.65 ,1133, 1019
68, 81,55.62 ,1961, 1565
1, 55,45.58 ,1631, 1947
14, 66,48.57 ,950, 1006
11, 27,49.65 ,6408, 6499
16, 50,48.82 ,2084, 2185
29, 74,53.56 ,9767, 8467
26, 81,49.14 ,4565, 4725
5, 84,56.82 ,8003, 6083
28, 31,51.98 ,7663, 7078
6, 87,56.49 ,8115, 6250
34, 41,47.02 ,5175, 5831
72, 85,44.98 ,717, 877
74, 83,55.11 ,10189, 8299
21, 39,45.25 ,10619, 12847
8, 86,51.62 ,24467, 22935
32, 54,47.47 ,967, 1070
7, 32,51.79 ,2853, 2656
39, 86,44.67 ,10613, 13147
41, 76,44.33 ,3274, 4111
22, 39,47.19 ,5029, 5629
56, 73,54.98 ,1302, 1066
11, 33,44.64 ,1687, 2092
4, 13,51.27 ,1411, 1341
18, 52,54.15 ,2738, 2318
17, 27,47.77 ,4981, 5446
22, 33,49.32 ,1369, 1407
19, 79,45.14 ,1602, 1947
29, 44,49.27 ,6426, 6616
2, 62,50.45 ,2925, 2873
10, 38,52.28 ,1776, 1621
54, 60,53.65 ,2964, 2561
15, 68,49.37 ,467, 479
5, 49,50.94 ,2562, 2467
54, 83,53.15 ,3971, 3501
61, 63,64.47 ,764, 421
34, 51,55.08 ,3060, 2496
26, 45,51.38 ,5984, 5663
31, 68,49.78 ,1238, 1249
14, 60,49.92 ,6596, 6618
64, 72,43.79 ,1051, 1349
19, 68,50.96 ,4612, 4439
50, 86,47.64 ,3630, 3990
77, 86,55.59 ,990, 791
27, 53,47.2 ,2125, 2377
25, 57,51.34 ,994, 942
19, 51,49.18 ,3868, 3997
8, 44,43.69 ,2273, 2929
51, 68,54.84 ,3447, 2838
26, 58,40.13 ,874, 1304
7, 28,49.24 ,4915, 5067
2, 4,51.32 ,877, 832
46, 79,49.78 ,910, 918
64, 70,47.37 ,3739, 4155
3, 12,51.15 ,1273, 1216
1, 6,47.39 ,1908, 2118
14, 90,43.06 ,2531, 3347
12, 26,43.33 ,4595, 6009
28, 48,53.45 ,2859, 2490
26, 49,43.01 ,3038, 4025
25, 61,66.37 ,2191, 1110
25, 45,53.53 ,3590, 3117
44, 64,48.32 ,11268, 12052
11, 29,48.93 ,4352, 4542
19, 59,52.94 ,2316, 2059
11, 50,46.84 ,4344, 4931
20, 32,56.01 ,1389, 1091
31, 45,56.18 ,4032, 3145
26, 42,45.01 ,7400, 9042
14, 58,39.93 ,1583, 2381
8, 56,58.05 ,8034, 5805
10, 13,44.84 ,2549, 3136
12, 27,47.11 ,2142, 2405
67, 71,47.45 ,5182, 5739
18, 36,55.76 ,5844, 4637
32, 35,50.5 ,1364, 1337
4, 40,59.84 ,1757, 1179
21, 68,50.79 ,7257, 7030
7, 53,46.43 ,3126, 3607
22, 50,51.39 ,3860, 3651
60, 106,48.13 ,3158, 3404
30, 44,48.64 ,12549, 13249
19, 34,47.14 ,3371, 3780
8, 71,51.94 ,8753, 8099
15, 37,54.85 ,549, 452
11, 58,43.62 ,1258, 1626
45, 86,53.26 ,5668, 4975
3, 47,54.21 ,1276, 1078
1, 53,38.84 ,3736, 5882
13, 44,44.8 ,5349, 6592
27, 57,50.95 ,614, 591
14, 74,49.79 ,27959, 28191
21, 62,52.39 ,6274, 5702
11, 13,42.16 ,1647, 2260
31, 71,52.03 ,4091, 3772
46, 51,54.19 ,3544, 2996
40, 54,50.54 ,3464, 3390
10, 16,48.95 ,4825, 5031
19, 20,54.36 ,4898, 4112
20, 47,58.75 ,2454, 1723
15, 31,51.87 ,928, 861
32, 34,54.77 ,1143, 944
30, 93,48.06 ,8653, 9351
11, 51,50.76 ,7178, 6964
4, 41,55.41 ,5117, 4117
30, 37,49.3 ,1275, 1311
51, 74,52.54 ,11522, 10407
18, 107,51.22 ,5659, 5390
74, 87,48.38 ,11931, 12730
2, 76,47.23 ,2323, 2595
67, 88,50.0 ,2703, 2703
14, 43,48.2 ,2382, 2560
14, 81,49.62 ,5351, 5434
13, 68,48.82 ,1759, 1844
21, 86,46.71 ,16982, 19378
10, 41,45.53 ,5521, 6604
33, 67,47.44 ,1761, 1951
23, 40,48.58 ,2216, 2346
42, 59,53.04 ,1412, 1250
1, 81,48.53 ,2032, 2155
39, 60,50.15 ,4204, 4179
38, 67,53.5 ,2294, 1994
44, 61,59.8 ,3105, 2087
22, 74,50.42 ,7814, 7684
2, 68,53.7 ,4618, 3981
34, 48,50.64 ,1354, 1320
3, 20,53.54 ,492, 427
36, 46,54.09 ,1621, 1376
2, 83,55.56 ,4918, 3933
60, 61,62.43 ,942, 567
67, 87,48.04 ,8627, 9331
1, 56,51.06 ,5505, 5276
10, 51,51.45 ,6184, 5836
6, 54,50.6 ,1516, 1480
39, 85,50.91 ,4623, 4458
61, 64,65.09 ,2088, 1120
58, 67,44.72 ,1520, 1879
3, 40,53.74 ,1292, 1112
4, 30,56.98 ,3847, 2905
44, 58,42.72 ,1731, 2321
25, 67,48.24 ,10736, 11519
74, 86,47.45 ,19371, 21456
9, 56,56.67 ,6239, 4771
1, 57,50.25 ,1393, 1379
26, 60,48.32 ,6414, 6861
15, 40,50.89 ,485, 468
54, 58,42.5 ,910, 1231
13, 48,50.38 ,1391, 1370
11, 60,50.6 ,4395, 4291
14, 86,45.77 ,14161, 16777
18, 43,52.95 ,1769, 1572
25, 46,51.63 ,3605, 3378
59, 86,54.24 ,3311, 2793
42, 54,42.41 ,1062, 1442
11, 56,55.96 ,2765, 2176
41, 80,51.65 ,1974, 1848
17, 22,48.98 ,3035, 3162
18, 70,44.8 ,1396, 1720
39, 72,40.29 ,1112, 1648
25, 55,48.12 ,1166, 1257
54, 56,54.23 ,3163, 2670
39, 59,51.08 ,1208, 1157
38, 75,54.41 ,943, 790
50, 70,45.19 ,1942, 2355
70, 74,46.55 ,7472, 8579
30, 48,54.23 ,3610, 3047
33, 44,45.48 ,2211, 2650
3, 29,54.13 ,1540, 1305
10, 36,51.49 ,3776, 3557
64, 67,48.87 ,9334, 9765
3, 13,47.86 ,1096, 1194
26, 43,45.86 ,1856, 2191
4, 54,55.59 ,2396, 1914
22, 73,46.53 ,1741, 2001
25, 50,49.57 ,3334, 3392
21, 37,52.3 ,7738, 7058
31, 54,52.4 ,6589, 5985
9, 37,54.08 ,4124, 3502
11, 32,50.21 ,2867, 2843
12, 45,53.28 ,1829, 1604
35, 36,51.13 ,1812, 1732
4, 61,68.99 ,841, 378
70, 100,46.63 ,3638, 4164
36, 44,50.76 ,6814, 6611
30, 53,46.3 ,2794, 3240
32, 67,52.45 ,1593, 1444
14, 55,50.67 ,2423, 2359
25, 59,54.54 ,2110, 1759
5, 20,55.05 ,1793, 1464
39, 45,51.37 ,3080, 2916
5, 73,52.98 ,3682, 3268
9, 50,50.05 ,3309, 3302
6, 56,66.66 ,6560, 3281
35, 39,43.39 ,2139, 2791
2, 54,52.48 ,5852, 5298
14, 70,43.67 ,7864, 10144
67, 75,48.54 ,5705, 6048
71, 75,48.94 ,2017, 2104
21, 71,47.94 ,6867, 7457
19, 81,52.86 ,3272, 2918
15, 19,50.47 ,1018, 999
5, 95,54.96 ,3912, 3206
1, 60,47.9 ,5552, 6040
30, 62,49.76 ,3111, 3141
10, 63,47.04 ,2017, 2271
30, 63,49.92 ,2631, 2639
6, 35,56.98 ,4184, 3159
39, 76,43.04 ,900, 1191
27, 37,52.14 ,949, 871
44, 46,44.29 ,4990, 6276
33, 109,47.1 ,813, 913
75, 83,53.46 ,2312, 2013
6, 59,64.95 ,3215, 1735
58, 100,46.81 ,748, 850
53, 59,50.54 ,944, 924
63, 73,53.54 ,1141, 990
27, 31,48.93 ,1601, 1671
44, 82,50.48 ,2306, 2262
36, 37,53.56 ,2337, 2026
27, 48,53.71 ,2434, 2098
28, 100,51.06 ,4515, 4327
18, 56,59.55 ,5996, 4073
31, 52,52.24 ,1899, 1736
28, 74,50.49 ,12328, 12087
21, 83,54.46 ,9359, 7827
45, 72,49.77 ,754, 761
25, 63,47.48 ,2279, 2521
37, 42,50.96 ,2351, 2262
8, 53,45.22 ,5643, 6835
31, 37,53.02 ,1133, 1004
15, 56,61.28 ,565, 357
22, 42,49.8 ,5599, 5644
25, 87,48.66 ,5574, 5882
29, 35,49.01 ,2035, 2117
2, 52,53.18 ,1805, 1589
10, 59,49.59 ,1505, 1530
38, 54,51.68 ,1479, 1383
22, 93,47.36 ,8712, 9684
25, 73,50.49 ,2663, 2611
12, 74,49.0 ,5657, 5888
11, 42,45.11 ,4976, 6056
9, 72,45.53 ,1462, 1749
42, 44,43.83 ,2687, 3443
2, 74,51.05 ,14882, 14267
13, 26,40.9 ,4791, 6923
46, 48,56.01 ,1784, 1401
1, 42,41.14 ,2028, 2901
32, 74,50.79 ,4686, 4540
4, 31,58.06 ,3620, 2615
2, 51,52.58 ,3557, 3208
6, 46,65.62 ,7621, 3992
5, 32,56.22 ,3742, 2914
14, 52,50.22 ,3354, 3324
20, 43,55.07 ,674, 550
69, 86,41.39 ,5750, 8141
14, 38,49.55 ,2839, 2890
40, 65,50.0 ,626, 626
20, 26,47.62 ,2467, 2714
2, 20,55.88 ,3786, 2989
28, 73,53.36 ,2652, 2318
23, 41,43.25 ,5674, 7446
3, 70,46.33 ,1200, 1390
29, 37,53.5 ,2529, 2198
45, 58,50.09 ,578, 576
19, 72,43.04 ,1514, 2004
8, 79,48.97 ,3031, 3158
32, 64,56.7 ,3181, 2429
1, 108,56.15 ,9778, 7636
12, 41,37.3 ,439, 738
19, 27,48.06 ,5823, 6293
31, 57,52.45 ,760, 689
7, 64,48.21 ,5954, 6396
28, 86,48.03 ,10596, 11463
1, 62,47.09 ,4871, 5472
32, 49,49.85 ,684, 688
12, 18,44.82 ,644, 793
38, 46,56.91 ,1318, 998
11, 36,49.63 ,3123, 3169
57, 79,45.32 ,150, 181
33, 35,43.0 ,611, 810
37, 54,48.8 ,2844, 2984
4, 56,65.13 ,2542, 1361
6, 43,58.27 ,1581, 1132
39, 70,43.2 ,3852, 5065
39, 64,47.83 ,7166, 7816
54, 85,51.0 ,3350, 3218
35, 67,46.74 ,4230, 4820
34, 40,52.06 ,1892, 1742
31, 56,59.51 ,5939, 4041
47, 51,58.25 ,3370, 2415
26, 67,43.71 ,13909, 17915
27, 69,42.64 ,2551, 3432
4, 39,53.95 ,3407, 2908
59, 71,54.02 ,1298, 1105
27, 51,53.29 ,4133, 3622
12, 19,44.3 ,3564, 4481
18, 29,53.52 ,5304, 4607
32, 70,48.85 ,725, 759
44, 70,41.22 ,1282, 1828
8, 76,50.35 ,5167, 5096
26, 48,48.29 ,4875, 5221
54, 59,53.92 ,1651, 1411
20, 54,50.47 ,2400, 2355
12, 83,50.22 ,1977, 1960
43, 62,50.44 ,573, 563
48, 54,50.16 ,770, 765
39, 52,46.73 ,1072, 1222
19, 33,48.1 ,1417, 1529
20, 56,63.52 ,3909, 2245
18, 65,48.42 ,1882, 2005
39, 67,46.24 ,10527, 12238
29, 68,53.56 ,2500, 2168
6, 85,62.62 ,7819, 4668
4, 63,53.31 ,748, 655
25, 38,55.76 ,2333, 1851
53, 84,50.9 ,5319, 5131
28, 65,47.25 ,773, 863
4, 62,52.98 ,1183, 1050
45, 60,57.14 ,2213, 1660
29, 39,48.53 ,4196, 4450
54, 84,54.64 ,10754, 8926
27, 60,51.73 ,3142, 2932
30, 36,53.58 ,4884, 4232
36, 67,52.2 ,5694, 5215
13, 17,44.14 ,1258, 1592
16, 62,46.32 ,1409, 1633
26, 93,44.24 ,13930, 17558
19, 71,45.44 ,2221, 2667
12, 13,43.72 ,1310, 1686
17, 87,48.21 ,6198, 6659
33, 34,45.69 ,630, 749
25, 48,51.03 ,3251, 3120
22, 64,50.2 ,7390, 7330
56, 67,60.1 ,6479, 4302
23, 51,49.17 ,2727, 2819
23, 48,47.9 ,1742, 1895
29, 58,47.33 ,611, 680
5, 15,52.16 ,1157, 1061
19, 46,50.7 ,4880, 4745
3, 28,50.03 ,2375, 2372
27, 49,47.65 ,1603, 1761
8, 42,46.77 ,3183, 3623
7, 39,45.84 ,7939, 9381
42, 47,53.04 ,2226, 1971
60, 85,56.69 ,2329, 1779
3, 37,51.19 ,388, 370
28, 33,47.3 ,726, 809
1, 64,47.98 ,10179, 11035
34, 53,45.26 ,1264, 1529
17, 48,52.84 ,2856, 2549
13, 30,46.93 ,3358, 3798
25, 84,54.4 ,12002, 10059
6, 79,56.15 ,2122, 1657
9, 58,44.25 ,943, 1188
39, 46,47.5 ,1637, 1809
23, 54,45.21 ,2881, 3492
21, 47,54.09 ,5829, 4947
22, 61,64.08 ,1147, 643
29, 67,49.91 ,5282, 5302
16, 51,52.8 ,2416, 2160
4, 12,55.98 ,1319, 1037
15, 39,47.65 ,710, 780
28, 64,50.94 ,6723, 6474
17, 83,51.86 ,4695, 4359
54, 86,48.26 ,9335, 10007
16, 19,46.91 ,4210, 4764
51, 52,55.65 ,1813, 1445
30, 47,53.16 ,4312, 3799
47, 53,46.68 ,1160, 1325
30, 42,50.03 ,4971, 4966
89, 107,48.42 ,460, 490
12, 47,52.99 ,1479, 1312
23, 36,49.61 ,1651, 1677
22, 28,49.86 ,7957, 8003
48, 74,52.88 ,5675, 5056
30, 82,57.84 ,1897, 1383
26, 70,42.75 ,6711, 8987
44, 76,40.51 ,3192, 4687
50, 54,48.99 ,3056, 3182
32, 39,50.62 ,2755, 2687
9, 15,51.67 ,1114, 1042
36, 70,49.03 ,2219, 2307
1, 85,47.78 ,6233, 6813
5, 59,53.69 ,2431, 2097
3, 34,53.01 ,1302, 1154
23, 34,41.76 ,702, 979
21, 75,48.42 ,6937, 7390
34, 39,46.37 ,1212, 1402
11, 15,50.15 ,668, 664
12, 36,52.04 ,1777, 1638
8, 88,53.22 ,4133, 3633
5, 53,47.53 ,3166, 3495
18, 32,55.21 ,2077, 1685
41, 56,56.53 ,7334, 5639
45, 68,54.45 ,2017, 1687
6, 57,61.28 ,1483, 937
7, 49,47.19 ,1694, 1896
46, 67,51.15 ,5409, 5165
52, 73,52.99 ,505, 448
52, 68,51.96 ,862, 797
13, 90,41.02 ,749, 1077
13, 67,45.52 ,4684, 5605
12, 37,50.88 ,1765, 1704
18, 33,49.83 ,2059, 2073
2, 34,49.84 ,3352, 3374
69, 87,42.15 ,3043, 4176
22, 68,53.37 ,4192, 3662
35, 37,47.41 ,1745, 1936
11, 101,47.32 ,4245, 4726
28, 52,52.76 ,1752, 1569
63, 67,47.78 ,2108, 2304
11, 70,44.29 ,4143, 5211
18, 68,53.17 ,5865, 5166
1, 12,36.26 ,264, 464
14, 50,48.66 ,7020, 7408
50, 74,48.7 ,6677, 7034
47, 50,54.22 ,2037, 1720
14, 71,43.45 ,3773, 4910
39, 51,49.75 ,6115, 6177
23, 50,46.68 ,1921, 2194
20, 74,53.48 ,7278, 6332
43, 52,51.6 ,193, 181
44, 99,43.24 ,5289, 6942
47, 64,55.08 ,3835, 3127
20, 41,48.5 ,4600, 4884
33, 48,52.09 ,698, 642
17, 64,50.65 ,6604, 6435
64, 77,59.75 ,729, 491
42, 69,41.97 ,1468, 2030
42, 68,52.44 ,2898, 2628
13, 38,53.15 ,802, 707
7, 47,52.94 ,4166, 3703
7, 66,52.62 ,623, 561
5, 65,47.5 ,1508, 1667
7, 61,63.59 ,2304, 1319
1, 66,48.7 ,977, 1029
32, 44,46.7 ,1938, 2212
25, 79,47.58 ,1369, 1508
28, 34,50.48 ,2865, 2811
13, 64,47.26 ,3152, 3517
61, 67,63.68 ,2677, 1527
18, 64,52.08 ,9427, 8675
32, 41,47.89 ,1908, 2076
29, 71,50.47 ,1985, 1948
35, 48,51.67 ,1574, 1472
5, 61,67.0 ,2603, 1282
54, 97,47.85 ,5551, 6050
93, 99,43.58 ,4058, 5253
42, 56,55.25 ,3214, 2603
49, 54,48.22 ,1330, 1428
34, 68,51.53 ,1920, 1806
18, 60,56.22 ,5362, 4176
5, 37,54.02 ,1318, 1122
25, 60,53.28 ,4819, 4225
42, 53,43.0 ,1885, 2499
1, 54,36.1 ,795, 1407
53, 83,48.98 ,1893, 1972
36, 51,59.01 ,3890, 2702
42, 90,42.53 ,1045, 1412
12, 51,49.56 ,2400, 2443
26, 54,46.73 ,9593, 10934
29, 53,45.12 ,957, 1164
41, 84,53.87 ,22181, 18991
28, 40,51.37 ,3277, 3102
38, 84,55.41 ,2792, 2247
46, 83,54.25 ,2921, 2463
16, 34,45.71 ,1741, 2068
47, 74,55.75 ,4720, 3746
18, 71,51.89 ,5784, 5362
10, 79,45.61 ,1598, 1906
36, 40,55.04 ,2146, 1753
44, 71,45.38 ,6232, 7500
4, 27,57.79 ,2653, 1938
10, 85,51.28 ,4736, 4500
