20, 3.3
21, 4.3
22, 3.7
23, 3.3
24, 3.4
25, 4.7
26, 3.6
27, 3.6
28, 3.2
29, 3.3
30, 3.5
31, 3.3
32, 3.6
33, 3.3
34, 3.8
35, 3.3
36, 3.0
37, 3.4
38, 3.8
39, 3.2
40, 3.5
41, 3.5
42, 3.3
43, 4.2
44, 3.8
45, 3.8
46, 2.5
47, 4.3
48, 3.0
49, 3.0
50, 3.0
